date,AUD_CLOSE,DKK_CLOSE,EUR_CLOSE,HKD_CLOSE,JPY_CLOSE,MXN_CLOSE,NZD_CLOSE,NOK_CLOSE,SEK_CLOSE,CHF_CLOSE,GBP_CLOSE,USD_CLOSE
2013-01-18,1.0422,0.177,1.3212,0.127934,0.01101,0.07829,0.8297,0.177,0.1522,1.0615,1.5745,0.9918
2013-01-19,1.0422,0.177,1.3212,0.127934,0.01101,0.07829,0.8297,0.177,0.1522,1.0615,1.5745,0.9918
2013-01-20,1.0422,0.177,1.3212,0.127934,0.01101,0.07829,0.8297,0.177,0.1522,1.0615,1.5745,0.9918
2013-01-21,1.0447,0.1772,1.3223,0.128103,0.01107,0.07824,0.831,0.1772,0.1521,1.0652,1.5722,0.9932
2013-01-22,1.0488,0.1772,1.3221,0.128033,0.01119,0.07853,0.8348,0.178,0.1525,1.0685,1.5717,0.9927
2013-01-23,1.0543,0.1783,1.3306,0.128856,0.01126,0.07876,0.8408,0.1798,0.1533,1.0757,1.5832,0.999
2013-01-24,1.0494,0.1797,1.3411,0.129356,0.01112,0.0793,0.8404,0.1814,0.1545,1.0803,1.5835,1.0029
2013-01-25,1.0493,0.1815,1.3547,0.129806,0.01107,0.07929,0.8434,0.1821,0.1558,1.086,1.5913,1.0065
2013-01-26,1.0493,0.1815,1.3547,0.129806,0.01107,0.07929,0.8434,0.1821,0.1558,1.086,1.5913,1.0065
2013-01-27,1.0493,0.1815,1.3547,0.129806,0.01107,0.07929,0.8434,0.1821,0.1558,1.086,1.5913,1.0065
2013-01-28,1.0479,0.1815,1.3541,0.129754,0.01109,0.07876,0.8385,0.1819,0.1567,1.0866,1.5792,1.0065
2013-01-29,1.0491,0.1813,1.3524,0.129204,0.01105,0.07881,0.8399,0.1825,0.1574,1.0876,1.5793,1.0024
2013-01-30,1.0426,0.1821,1.3585,0.129091,0.01099,0.07862,0.8371,0.1829,0.1578,1.0992,1.5828,1.0015
2013-01-31,1.0399,0.1815,1.3541,0.128595,0.0109,0.07843,0.8369,0.1826,0.1569,1.096,1.5817,0.9973
2013-02-01,1.0373,0.1825,1.3621,0.128587,0.01074,0.07912,0.8427,0.1829,0.1581,1.0993,1.566,0.9973
2013-02-02,1.0373,0.1825,1.3621,0.128587,0.01074,0.07912,0.8427,0.1829,0.1581,1.0993,1.566,0.9973
2013-02-03,1.0373,0.1825,1.3621,0.128587,0.01074,0.07912,0.8427,0.1829,0.1581,1.0993,1.566,0.9973
2013-02-04,1.0413,0.1809,1.3495,0.128792,0.01082,0.07853,0.8418,0.1822,0.1578,1.0996,1.5739,0.9986
2013-02-05,1.0359,0.1813,1.3527,0.128464,0.01065,0.07879,0.8417,0.1819,0.1575,1.0965,1.5598,0.9962
2013-02-06,1.0279,0.1805,1.3463,0.128383,0.01065,0.07848,0.8395,0.181,0.1564,1.0943,1.5592,0.9955
2013-02-07,1.0261,0.1792,1.3372,0.128692,0.01066,0.07834,0.8308,0.1807,0.1556,1.0864,1.5676,0.998
2013-02-08,1.0346,0.1796,1.3402,0.1293,0.01081,0.07871,0.8373,0.181,0.1555,1.0935,1.5839,1.0027
2013-02-09,1.0346,0.1796,1.3402,0.1293,0.01081,0.07871,0.8373,0.181,0.1555,1.0935,1.5839,1.0027
2013-02-10,1.0346,0.1796,1.3402,0.1293,0.01081,0.07871,0.8373,0.181,0.1555,1.0935,1.5839,1.0027
2013-02-11,1.0318,0.1804,1.3458,0.129499,0.0107,0.07887,0.8399,0.1825,0.157,1.0931,1.5731,1.0043
2013-02-12,1.0329,0.1808,1.3487,0.129298,0.01072,0.07893,0.8424,0.1826,0.1574,1.093,1.5693,1.0027
2013-02-13,1.0363,0.1805,1.347,0.129162,0.01072,0.07891,0.8424,0.1828,0.1593,1.0916,1.5565,1.0018
2013-02-14,1.0371,0.1793,1.3375,0.12912,0.01079,0.0789,0.8498,0.1808,0.1585,1.0863,1.551,1.0012
2013-02-15,1.0363,0.1802,1.3444,0.129747,0.01076,0.07923,0.8499,0.1816,0.1593,1.0917,1.5612,1.0061
2013-02-16,1.0363,0.1802,1.3444,0.129747,0.01076,0.07923,0.8499,0.1816,0.1593,1.0917,1.5612,1.0061
2013-02-17,1.0363,0.1802,1.3444,0.129747,0.01076,0.07923,0.8499,0.1816,0.1593,1.0917,1.5612,1.0061
2013-02-18,1.0363,0.1802,1.3444,0.129747,0.01076,0.07923,0.8499,0.1816,0.1593,1.0917,1.5612,1.0061
2013-02-19,1.0475,0.1816,1.3549,0.130485,0.01081,0.08002,0.8567,0.1827,0.1605,1.0968,1.5608,1.0118
2013-02-20,1.0425,0.1811,1.3506,0.131192,0.01088,0.07993,0.8486,0.1817,0.1601,1.0965,1.5506,1.0173
2013-02-21,1.0436,0.1801,1.3429,0.131348,0.01094,0.07984,0.8495,0.1794,0.1587,1.0938,1.5539,1.0187
2013-02-22,1.0545,0.1805,1.3462,0.131615,0.01092,0.08044,0.8554,0.18,0.159,1.098,1.5564,1.0208
2013-02-23,1.0545,0.1805,1.3462,0.131615,0.01092,0.08044,0.8554,0.18,0.159,1.098,1.5564,1.0208
2013-02-24,1.0545,0.1805,1.3462,0.131615,0.01092,0.08044,0.8554,0.18,0.159,1.098,1.5564,1.0208
2013-02-25,1.0552,0.1799,1.3418,0.132487,0.01125,0.08023,0.8588,0.1799,0.1586,1.1019,1.5586,1.0276
2013-02-26,1.0505,0.1798,1.3407,0.132288,0.01116,0.07982,0.8478,0.18,0.159,1.101,1.5525,1.0264
2013-02-27,1.0469,0.1802,1.3442,0.131876,0.0111,0.08016,0.8455,0.1797,0.159,1.1002,1.551,1.023
2013-02-28,1.0535,0.1806,1.3465,0.132988,0.01113,0.08082,0.8525,0.1797,0.1595,1.1002,1.5645,1.0314
2013-03-01,1.0476,0.1794,1.3374,0.132454,0.01098,0.0804,0.8471,0.1785,0.1597,1.089,1.5423,1.0271
2013-03-02,1.0476,0.1794,1.3374,0.132454,0.01098,0.0804,0.8471,0.1785,0.1597,1.089,1.5423,1.0271
2013-03-03,1.0476,0.1794,1.3374,0.132454,0.01098,0.0804,0.8471,0.1785,0.1597,1.089,1.5423,1.0271
2013-03-04,1.0469,0.1794,1.3377,0.132512,0.011,0.08061,0.8497,0.1798,0.16,1.092,1.5526,1.0277
2013-03-05,1.0535,0.1798,1.3408,0.132545,0.01102,0.08088,0.854,0.1804,0.161,1.0918,1.5544,1.028
2013-03-06,1.0565,0.1797,1.3401,0.132995,0.01096,0.08071,0.8551,0.1805,0.1609,1.0883,1.5506,1.0315
2013-03-07,1.0572,0.181,1.3491,0.132707,0.01085,0.08066,0.8526,0.1816,0.1626,1.0921,1.5455,1.0294
2013-03-08,1.0537,0.1794,1.3377,0.132684,0.01071,0.08145,0.8451,0.1797,0.1607,1.081,1.5355,1.0291
2013-03-09,1.0537,0.1794,1.3377,0.132684,0.01071,0.08145,0.8451,0.1797,0.1607,1.081,1.5355,1.0291
2013-03-10,1.0537,0.1794,1.3377,0.132684,0.01071,0.08145,0.8451,0.1797,0.1607,1.081,1.5355,1.0291
2013-03-11,1.0544,0.1794,1.3381,0.132317,0.01066,0.08184,0.848,0.1793,0.1606,1.0828,1.5315,1.0264
2013-03-12,1.0593,0.1793,1.3372,0.132284,0.01069,0.08251,0.8472,0.1797,0.1614,1.0836,1.5292,1.0261
2013-03-13,1.0589,0.1785,1.3311,0.132405,0.0107,0.0826,0.8493,0.1789,0.1599,1.0783,1.5332,1.0273
2013-03-14,1.0609,0.1783,1.3295,0.131768,0.01064,0.08222,0.8405,0.1765,0.1587,1.0797,1.5421,1.0223
2013-03-15,1.0609,0.1785,1.3311,0.13134,0.01069,0.08197,0.8433,0.1767,0.1593,1.0851,1.5387,1.0193
2013-03-16,1.0609,0.1785,1.3311,0.13134,0.01069,0.08197,0.8433,0.1767,0.1593,1.0851,1.5387,1.0193
2013-03-17,1.0609,0.1785,1.3311,0.13134,0.01069,0.08197,0.8433,0.1767,0.1593,1.0851,1.5387,1.0193
2013-03-18,1.0624,0.1773,1.3219,0.131704,0.01074,0.08213,0.8429,0.1762,0.1585,1.0804,1.5434,1.0223
2013-03-19,1.0652,0.1776,1.3235,0.132305,0.01081,0.08251,0.8466,0.1761,0.159,1.0839,1.5507,1.027
2013-03-20,1.0643,0.178,1.3271,0.132099,0.01068,0.08291,0.8435,0.1754,0.1586,1.0859,1.5491,1.0254
2013-03-21,1.0691,0.1772,1.3208,0.131942,0.0108,0.0824,0.8514,0.1754,0.1577,1.0813,1.554,1.0243
2013-03-22,1.0691,0.1785,1.3303,0.1318,0.01083,0.08275,0.8553,0.1764,0.1576,1.0885,1.56,1.0233
2013-03-23,1.0691,0.1785,1.3303,0.1318,0.01083,0.08275,0.8553,0.1764,0.1576,1.0885,1.56,1.0233
2013-03-24,1.0691,0.1785,1.3303,0.1318,0.01083,0.08275,0.8553,0.1764,0.1576,1.0885,1.56,1.0233
2013-03-25,1.0684,0.1761,1.3125,0.13157,0.01085,0.08265,0.8532,0.1747,0.1566,1.0766,1.5501,1.0212
2013-03-26,1.0658,0.1754,1.3068,0.130975,0.01075,0.0823,0.8525,0.1743,0.1565,1.0717,1.5409,1.0164
2013-03-27,1.0618,0.1742,1.2984,0.130926,0.01077,0.08246,0.8512,0.1735,0.1558,1.0653,1.5378,1.0165
2013-03-28,1.0581,0.1747,1.3024,0.130885,0.01079,0.08226,0.8501,0.174,0.1559,1.0703,1.5438,1.016
2013-03-29,1.0581,0.1747,1.3024,0.130885,0.01079,0.08226,0.8501,0.174,0.1559,1.0703,1.5438,1.016
2013-03-30,1.0581,0.1747,1.3024,0.130885,0.01079,0.08226,0.8501,0.174,0.1559,1.0703,1.5438,1.016
2013-03-31,1.0581,0.1747,1.3024,0.130885,0.01079,0.08226,0.8501,0.174,0.1559,1.0703,1.5438,1.016
2013-04-01,1.0595,0.1752,1.3061,0.130967,0.01089,0.08228,0.8512,0.1746,0.156,1.0738,1.5484,1.0167
2013-04-02,1.0603,0.1745,1.3006,0.130743,0.01086,0.08263,0.8545,0.1744,0.1564,1.0691,1.5327,1.0149
2013-04-03,1.0609,0.1749,1.3034,0.130706,0.01092,0.08213,0.8541,0.1747,0.1559,1.0734,1.5353,1.0145
2013-04-04,1.0565,0.1757,1.3097,0.130395,0.01052,0.0822,0.8524,0.1752,0.1554,1.0774,1.5426,1.0123
2013-04-05,1.0567,0.1774,1.3221,0.130904,0.0104,0.08341,0.8569,0.1776,0.1578,1.0891,1.5591,1.0164
2013-04-06,1.0567,0.1774,1.3221,0.130904,0.0104,0.08341,0.8569,0.1776,0.1578,1.0891,1.5591,1.0164
2013-04-07,1.0567,0.1774,1.3221,0.130904,0.0104,0.08341,0.8569,0.1776,0.1578,1.0891,1.5591,1.0164
2013-04-08,1.0591,0.1775,1.3229,0.13103,0.01024,0.08354,0.8607,0.1771,0.1584,1.087,1.5513,1.0173
2013-04-09,1.0658,0.1783,1.3295,0.130901,0.01027,0.08359,0.8661,0.1779,0.159,1.0897,1.5569,1.0163
2013-04-10,1.0695,0.1778,1.3257,0.130672,0.01016,0.08382,0.8699,0.1766,0.1586,1.0875,1.5548,1.0144
2013-04-11,1.0657,0.1776,1.3242,0.130228,0.01012,0.08402,0.8727,0.177,0.1591,1.0855,1.555,1.0107
2013-04-12,1.0658,0.1781,1.3283,0.130612,0.01028,0.08393,0.871,0.1774,0.1593,1.0918,1.5565,1.0138
2013-04-13,1.0658,0.1781,1.3283,0.130612,0.01028,0.08393,0.871,0.1774,0.1593,1.0918,1.5565,1.0138
2013-04-14,1.0658,0.1781,1.3283,0.130612,0.01028,0.08393,0.871,0.1774,0.1593,1.0918,1.5565,1.0138
2013-04-15,1.0562,0.1792,1.3365,0.132097,0.0106,0.08357,0.8591,0.1781,0.1596,1.1002,1.5671,1.0254
2013-04-16,1.0605,0.1804,1.3452,0.131463,0.01046,0.08407,0.8676,0.1783,0.1605,1.1064,1.569,1.0205
2013-04-17,1.0567,0.1794,1.3375,0.132243,0.01047,0.08399,0.8658,0.177,0.1576,1.1,1.5644,1.0266
2013-04-18,1.0567,0.1796,1.339,0.132141,0.01045,0.08355,0.8632,0.1762,0.1568,1.1002,1.5679,1.026
2013-04-19,1.056,0.1798,1.3403,0.132191,0.01031,0.08356,0.8652,0.1763,0.1569,1.0996,1.5632,1.0263
2013-04-20,1.056,0.1798,1.3403,0.132191,0.01031,0.08356,0.8652,0.1763,0.1569,1.0996,1.5632,1.0263
2013-04-21,1.056,0.1798,1.3403,0.132191,0.01031,0.08356,0.8652,0.1763,0.1569,1.0996,1.5632,1.0263
2013-04-22,1.0535,0.1798,1.3403,0.132166,0.01034,0.08357,0.8637,0.1755,0.157,1.098,1.5681,1.0261
2013-04-23,1.0535,0.1789,1.3341,0.132167,0.01032,0.08373,0.8628,0.1734,0.1544,1.0858,1.5641,1.0262
2013-04-24,1.0546,0.179,1.335,0.132093,0.0103,0.08402,0.8697,0.1738,0.1549,1.0828,1.5655,1.0256
2013-04-25,1.0505,0.178,1.3274,0.131469,0.01027,0.08395,0.869,0.1737,0.1544,1.0802,1.5751,1.0208
2013-04-26,1.0456,0.1778,1.3255,0.130991,0.01037,0.08374,0.8632,0.1739,0.1547,1.0788,1.5745,1.0169
2013-04-27,1.0456,0.1778,1.3255,0.130991,0.01037,0.08374,0.8632,0.1739,0.1547,1.0788,1.5745,1.0169
2013-04-28,1.0456,0.1778,1.3255,0.130991,0.01037,0.08374,0.8632,0.1739,0.1547,1.0788,1.5745,1.0169
2013-04-29,1.047,0.1777,1.325,0.130343,0.01034,0.08293,0.8666,0.174,0.1546,1.0794,1.5678,1.0116
2013-04-30,1.0445,0.178,1.3268,0.12983,0.01033,0.08297,0.8635,0.1747,0.1555,1.0835,1.5651,1.0075
2013-05-01,1.0354,0.1783,1.3291,0.129899,0.01035,0.08255,0.8555,0.1749,0.1558,1.0871,1.5677,1.0081
2013-05-02,1.0336,0.1767,1.3174,0.129945,0.01029,0.08282,0.8564,0.1738,0.1541,1.0785,1.5667,1.0083
2013-05-03,1.04,0.1774,1.322,0.129893,0.01018,0.08349,0.8612,0.1737,0.155,1.077,1.5688,1.0078
2013-05-04,1.04,0.1774,1.322,0.129893,0.01018,0.08349,0.8612,0.1737,0.155,1.077,1.5688,1.0078
2013-05-05,1.04,0.1774,1.322,0.129893,0.01018,0.08349,0.8612,0.1737,0.155,1.077,1.5688,1.0078
2013-05-06,1.0322,0.1766,1.3163,0.129744,0.01013,0.08309,0.8581,0.1725,0.1538,1.0728,1.5647,1.0068
2013-05-07,1.0229,0.1762,1.3135,0.129417,0.01014,0.08348,0.8493,0.1718,0.1537,1.0682,1.5548,1.0044
2013-05-08,1.0202,0.1771,1.3201,0.129283,0.01014,0.0835,0.8414,0.1745,0.1542,1.0726,1.5587,1.0033
2013-05-09,1.0155,0.1762,1.313,0.129849,0.01001,0.08379,0.8438,0.1742,0.1536,1.0623,1.556,1.0075
2013-05-10,1.0124,0.1761,1.313,0.130289,0.009954,0.08359,0.8393,0.1744,0.153,1.056,1.5532,1.0112
2013-05-11,1.0124,0.1761,1.313,0.130289,0.009954,0.08359,0.8393,0.1744,0.153,1.056,1.5532,1.0112
2013-05-12,1.0124,0.1761,1.313,0.130289,0.009954,0.08359,0.8393,0.1744,0.153,1.056,1.5532,1.0112
2013-05-13,1.0065,0.1759,1.3113,0.130257,0.009924,0.08314,0.8337,0.1742,0.1528,1.0556,1.5466,1.011
2013-05-14,1.0059,0.1765,1.3157,0.131026,0.009943,0.0835,0.833,0.1744,0.1525,1.0533,1.5486,1.017
2013-05-15,1.0055,0.1758,1.31,0.131049,0.009941,0.08333,0.8372,0.1739,0.1524,1.0529,1.5488,1.0172
2013-05-16,0.9995,0.1761,1.3124,0.131278,0.009959,0.083,0.8306,0.1747,0.1527,1.0569,1.556,1.0192
2013-05-17,1.0007,0.1771,1.3201,0.132565,0.009964,0.08342,0.8298,0.1755,0.1536,1.0578,1.5608,1.0291
2013-05-18,1.0007,0.1771,1.3201,0.132565,0.009964,0.08342,0.8298,0.1755,0.1536,1.0578,1.5608,1.0291
2013-05-19,1.0007,0.1771,1.3201,0.132565,0.009964,0.08342,0.8298,0.1755,0.1536,1.0578,1.5608,1.0291
2013-05-20,1.0007,0.1771,1.3201,0.132565,0.009964,0.08342,0.8298,0.1755,0.1536,1.0578,1.5608,1.0291
2013-05-21,1.0066,0.1778,1.3251,0.132288,0.01002,0.08335,0.8381,0.1773,0.1552,1.0587,1.5558,1.0268
2013-05-22,1.0057,0.1789,1.3335,0.133641,0.01008,0.08348,0.8374,0.1781,0.1562,1.0611,1.5604,1.0372
2013-05-23,1.0035,0.1787,1.3319,0.132603,0.01011,0.08298,0.8385,0.1767,0.155,1.0632,1.5556,1.0294
2013-05-24,0.9962,0.1791,1.335,0.132941,0.01021,0.0824,0.835,0.177,0.1553,1.0737,1.5613,1.0321
2013-05-25,0.9962,0.1791,1.335,0.132941,0.01021,0.0824,0.835,0.177,0.1553,1.0737,1.5613,1.0321
2013-05-26,0.9962,0.1791,1.335,0.132941,0.01021,0.0824,0.835,0.177,0.1553,1.0737,1.5613,1.0321
2013-05-27,0.9959,0.1794,1.3369,0.133149,0.01023,0.08295,0.8362,0.1769,0.1556,1.0731,1.5618,1.0337
2013-05-28,1.0014,0.1794,1.3371,0.133891,0.01016,0.0824,0.841,0.1764,0.1548,1.0654,1.5643,1.0395
2013-05-29,0.998,0.1797,1.3396,0.133334,0.01023,0.08173,0.8423,0.1756,0.1556,1.0765,1.5663,1.0352
2013-05-30,0.9951,0.1802,1.3433,0.132675,0.01022,0.0805,0.8306,0.1767,0.1569,1.0802,1.5686,1.03
2013-05-31,0.9923,0.1807,1.3474,0.133563,0.01032,0.08117,0.8238,0.1767,0.1565,1.0841,1.5752,1.0368
2013-06-01,0.9923,0.1807,1.3474,0.133563,0.01032,0.08117,0.8238,0.1767,0.1565,1.0841,1.5752,1.0368
2013-06-02,0.9923,0.1807,1.3474,0.133563,0.01032,0.08117,0.8238,0.1767,0.1565,1.0841,1.5752,1.0368
2013-06-03,1.0031,0.1802,1.3434,0.13241,0.01033,0.08066,0.831,0.177,0.1571,1.0849,1.5743,1.0278
2013-06-04,0.9978,0.1815,1.353,0.133302,0.01034,0.08137,0.8283,0.1781,0.1576,1.0922,1.5834,1.0344
2013-06-05,0.9866,0.1817,1.3543,0.133297,0.01044,0.08051,0.823,0.1779,0.157,1.098,1.5934,1.0346
2013-06-06,0.986,0.1823,1.3589,0.132165,0.01057,0.08006,0.8246,0.1786,0.1569,1.1032,1.601,1.026
2013-06-07,0.9689,0.1808,1.348,0.131368,0.01047,0.07995,0.805,0.1765,0.1555,1.0894,1.5863,1.0198
2013-06-08,0.9689,0.1808,1.348,0.131368,0.01047,0.07995,0.805,0.1765,0.1555,1.0894,1.5863,1.0198
2013-06-09,0.9689,0.1808,1.348,0.131368,0.01047,0.07995,0.805,0.1765,0.1555,1.0894,1.5863,1.0198
2013-06-10,0.9644,0.1812,1.3508,0.131255,0.01032,0.07906,0.8047,0.1768,0.155,1.0918,1.5873,1.019
2013-06-11,0.9617,0.1819,1.3567,0.131227,0.01063,0.0794,0.802,0.1764,0.1556,1.1018,1.5944,1.0189
2013-06-12,0.9668,0.1826,1.3616,0.131523,0.01063,0.07918,0.8128,0.1774,0.1568,1.1088,1.6012,1.0212
2013-06-13,0.9795,0.1821,1.3581,0.130926,0.01068,0.08009,0.8215,0.1768,0.1567,1.1025,1.596,1.0166
2013-06-14,0.9753,0.182,1.3573,0.131024,0.01078,0.0801,0.8195,0.1779,0.1579,1.1037,1.5972,1.0169
2013-06-15,0.9753,0.182,1.3573,0.131024,0.01078,0.0801,0.8195,0.1779,0.1579,1.1037,1.5972,1.0169
2013-06-16,0.9753,0.182,1.3573,0.131024,0.01078,0.0801,0.8195,0.1779,0.1579,1.1037,1.5972,1.0169
2013-06-17,0.9736,0.1825,1.3613,0.131154,0.01077,0.07936,0.8148,0.1779,0.1576,1.1036,1.6011,1.0177
2013-06-18,0.9678,0.1833,1.3678,0.131597,0.01071,0.07919,0.8159,0.1781,0.1586,1.11,1.5975,1.021
2013-06-19,0.9566,0.1829,1.3642,0.132428,0.01064,0.07784,0.8103,0.1779,0.1593,1.105,1.5914,1.0273
2013-06-20,0.9539,0.1838,1.3708,0.133725,0.01065,0.07763,0.8036,0.1729,0.1578,1.1181,1.6063,1.0373
2013-06-21,0.9656,0.184,1.3722,0.134773,0.0107,0.0785,0.8112,0.1726,0.1569,1.1189,1.6126,1.0456
2013-06-22,0.9656,0.184,1.3722,0.134773,0.0107,0.0785,0.8112,0.1726,0.1569,1.1189,1.6126,1.0456
2013-06-23,0.9656,0.184,1.3722,0.134773,0.0107,0.0785,0.8112,0.1726,0.1569,1.1189,1.6126,1.0456
2013-06-24,0.9715,0.1845,1.376,0.135159,0.01074,0.0789,0.8134,0.1709,0.1551,1.1239,1.6192,1.0486
2013-06-25,0.9738,0.1845,1.3765,0.135458,0.01075,0.07959,0.8136,0.1726,0.1567,1.1212,1.6217,1.0509
2013-06-26,0.9723,0.1827,1.3632,0.135062,0.01071,0.07952,0.8168,0.1717,0.1553,1.1114,1.6052,1.0479
2013-06-27,0.972,0.1831,1.366,0.135021,0.01066,0.08062,0.8164,0.1732,0.1555,1.1089,1.5986,1.0475
2013-06-28,0.9617,0.1836,1.3691,0.13561,0.01061,0.08117,0.8151,0.1732,0.1568,1.1136,1.5998,1.0518
2013-06-29,0.9617,0.1836,1.3691,0.13561,0.01061,0.08117,0.8151,0.1732,0.1568,1.1136,1.5998,1.0518
2013-06-30,0.9617,0.1836,1.3691,0.13561,0.01061,0.08117,0.8151,0.1732,0.1568,1.1136,1.5998,1.0518
2013-07-01,0.9617,0.1836,1.3691,0.13561,0.01061,0.08117,0.8151,0.1732,0.1568,1.1136,1.5998,1.0518
2013-07-02,0.9645,0.1835,1.3688,0.136049,0.01048,0.0807,0.817,0.1724,0.1569,1.1092,1.5986,1.0549
2013-07-03,0.9528,0.1833,1.3675,0.135542,0.01052,0.08096,0.8166,0.1719,0.1573,1.1098,1.6055,1.051
2013-07-04,0.9624,0.1821,1.3585,0.135687,0.01052,0.08137,0.8247,0.1723,0.1577,1.0998,1.586,1.0521
2013-07-05,0.9574,0.1817,1.3557,0.136265,0.01044,0.08078,0.8153,0.169,0.1553,1.0971,1.5742,1.0567
2013-07-06,0.9574,0.1817,1.3557,0.136265,0.01044,0.08078,0.8153,0.169,0.1553,1.0971,1.5742,1.0567
2013-07-07,0.9574,0.1817,1.3557,0.136265,0.01044,0.08078,0.8153,0.169,0.1553,1.0971,1.5742,1.0567
2013-07-08,0.9643,0.1822,1.3592,0.136157,0.01045,0.08193,0.8244,0.1718,0.1557,1.0962,1.579,1.056
2013-07-09,0.9677,0.1804,1.3459,0.135701,0.01042,0.08164,0.8277,0.1703,0.1552,1.0822,1.5654,1.0526
2013-07-10,0.9582,0.1817,1.355,0.135598,0.0105,0.08117,0.8202,0.1716,0.1557,1.0888,1.5694,1.0518
2013-07-11,0.9532,0.1824,1.3607,0.133878,0.0105,0.08101,0.8138,0.1714,0.1559,1.0978,1.5781,1.0385
2013-07-12,0.942,0.1822,1.3586,0.133991,0.01046,0.08103,0.8098,0.1715,0.1557,1.0991,1.5702,1.0396
2013-07-13,0.942,0.1822,1.3586,0.133991,0.01046,0.08103,0.8098,0.1715,0.1557,1.0991,1.5702,1.0396
2013-07-14,0.942,0.1822,1.3586,0.133991,0.01046,0.08103,0.8098,0.1715,0.1557,1.0991,1.5702,1.0396
2013-07-15,0.9487,0.1825,1.361,0.134226,0.01044,0.08221,0.8139,0.1718,0.1561,1.0986,1.573,1.0415
2013-07-16,0.9591,0.183,1.3649,0.133616,0.01047,0.0821,0.8184,0.1731,0.1574,1.1039,1.5712,1.0366
2013-07-17,0.9613,0.1832,1.3665,0.134242,0.01046,0.08333,0.8226,0.1739,0.1585,1.1067,1.5842,1.0414
2013-07-18,0.9517,0.1824,1.3604,0.133743,0.01032,0.08295,0.8201,0.1734,0.1579,1.0981,1.5795,1.0376
2013-07-19,0.9526,0.1827,1.3624,0.133631,0.01033,0.0826,0.8235,0.1737,0.1587,1.1021,1.5834,1.0367
2013-07-20,0.9526,0.1827,1.3624,0.133631,0.01033,0.0826,0.8235,0.1737,0.1587,1.1021,1.5834,1.0367
2013-07-21,0.9526,0.1827,1.3624,0.133631,0.01033,0.0826,0.8235,0.1737,0.1587,1.1021,1.5834,1.0367
2013-07-22,0.9562,0.1829,1.364,0.133326,0.01039,0.08266,0.8233,0.1742,0.1594,1.1046,1.5882,1.0344
2013-07-23,0.9558,0.1823,1.36,0.13258,0.01034,0.08225,0.8225,0.1751,0.1595,1.1001,1.5818,1.0285
2013-07-24,0.9449,0.1826,1.3615,0.132978,0.01029,0.08159,0.8187,0.1739,0.1584,1.1,1.5793,1.0316
2013-07-25,0.9502,0.1829,1.3635,0.132312,0.01035,0.08151,0.8305,0.1739,0.1584,1.1044,1.5799,1.0264
2013-07-26,0.9526,0.183,1.3645,0.132434,0.01046,0.08113,0.8311,0.174,0.1588,1.1068,1.5811,1.0273
2013-07-27,0.9526,0.183,1.3645,0.132434,0.01046,0.08113,0.8311,0.174,0.1588,1.1068,1.5811,1.0273
2013-07-28,0.9526,0.183,1.3645,0.132434,0.01046,0.08113,0.8311,0.174,0.1588,1.1068,1.5811,1.0273
2013-07-29,0.9441,0.1826,1.361,0.132262,0.01048,0.08042,0.8237,0.1728,0.1585,1.1025,1.5749,1.026
2013-07-30,0.934,0.1833,1.3664,0.132835,0.01051,0.08063,0.8218,0.1736,0.1572,1.108,1.5702,1.0302
2013-07-31,0.9233,0.1833,1.3665,0.132446,0.01049,0.08041,0.8204,0.1744,0.1576,1.11,1.5627,1.0272
2013-08-01,0.923,0.1833,1.3666,0.133417,0.0104,0.0805,0.815,0.174,0.1565,1.1045,1.5643,1.0348
2013-08-02,0.9247,0.1851,1.3803,0.133953,0.01051,0.08206,0.8138,0.175,0.1574,1.118,1.5883,1.039
2013-08-03,0.9247,0.1851,1.3803,0.133953,0.01051,0.08206,0.8138,0.175,0.1574,1.118,1.5883,1.039
2013-08-04,0.9247,0.1851,1.3803,0.133953,0.01051,0.08206,0.8138,0.175,0.1574,1.118,1.5883,1.039
2013-08-05,0.9247,0.1851,1.3803,0.133953,0.01051,0.08206,0.8138,0.175,0.1574,1.118,1.5883,1.039
2013-08-06,0.9325,0.1852,1.3808,0.133771,0.01062,0.08202,0.8197,0.1753,0.1584,1.1206,1.5923,1.0376
2013-08-07,0.9371,0.1864,1.3902,0.134373,0.01081,0.08189,0.8296,0.1766,0.16,1.1307,1.6149,1.0423
2013-08-08,0.9406,0.1853,1.3819,0.133104,0.01068,0.08183,0.8278,0.1747,0.1591,1.1223,1.6049,1.0324
2013-08-09,0.946,0.1842,1.3738,0.132726,0.0107,0.08162,0.8278,0.1758,0.1584,1.1165,1.5964,1.0294
2013-08-10,0.946,0.1842,1.3738,0.132726,0.0107,0.08162,0.8278,0.1758,0.1584,1.1165,1.5964,1.0294
2013-08-11,0.946,0.1842,1.3738,0.132726,0.0107,0.08162,0.8278,0.1758,0.1584,1.1165,1.5964,1.0294
2013-08-12,0.9422,0.1838,1.3707,0.132852,0.01064,0.08132,0.8249,0.1756,0.158,1.1133,1.5933,1.0303
2013-08-13,0.9422,0.184,1.3721,0.133369,0.01054,0.08129,0.8239,0.1757,0.1582,1.1087,1.598,1.0343
2013-08-14,0.9438,0.1836,1.3695,0.133176,0.01053,0.08115,0.8298,0.1754,0.1586,1.1048,1.602,1.0328
2013-08-15,0.9416,0.1845,1.3762,0.132877,0.0106,0.08023,0.8316,0.1745,0.1585,1.1131,1.6118,1.0304
